Country,Admin1,Facility name,Facility type,Ownership,Latitude,Longitude,LL source
South Sudan,Jonglei,Dorok Primary Health Care Unit,Primary Health Care Unit,MoH,7.7841,31.3016,GPS
South Sudan,Jonglei,Duk Lost Boy Primary Health Care Centre,Primary Health Care Centre,MoH,7.4825,31.5107,GPS
South Sudan,Jonglei,Duk Padiet Primary Health Care Unit,Primary Health Care Unit,MoH,7.7493,31.3957,GPS
South Sudan,Jonglei,Duk/Paborkoi Primary Health Care Centre,Primary Health Care Centre,MoH,7.726,31.4058,Geonames
South Sudan,Jonglei,Fangak County Hospital,County Hospital,MoH,9.4091,31.1614,GPS
South Sudan,Jonglei,Gak Yuom Primary Health Care Unit,Primary Health Care Unit,MoH,6.2588,31.5695,GPS
South Sudan,Jonglei,Gorwai /Kalel Primary Health Care Unit,Primary Health Care Unit,MoH,8.1328,31.0768,GPS
South Sudan,Jonglei,Haat Primary Health Care Unit,Primary Health Care Unit,MoH,8.5166,30.6325,GPS
South Sudan,Jonglei,Jalle Primary Health Care Centre,Primary Health Care Centre,MoH,6.6718,31.7766,Geonames
South Sudan,Jonglei,Jiech Primary Health Care Unit,Primary Health Care Unit,MoH,8.3709,31.1367,GPS
South Sudan,Jonglei,Juaibor Primary Health Care Centre,Primary Health Care Centre,MoH,9.4008,30.6698,GPS
South Sudan,Jonglei,Kapaat Primary Health Care Unit,Primary Health Care Unit,MoH,6.2901,31.6808,GPS
South Sudan,Jonglei,Karam Primary Health Care Centre,Primary Health Care Centre,MoH,8.2106,31.8232,GPS
South Sudan,Jonglei,Kasingor Primary Health Care Unit,Primary Health Care Unit,MoH,5.7774,33.9732,GPS
South Sudan,Jonglei,Keew Primary Health Care Centre,Primary Health Care Centre,MoH,9.2636,30.6354,Geonames
South Sudan,Jonglei,Khorfulus Primary Health Care Centre,Primary Health Care Centre,MoH,9.3136,31.586,Geonames
South Sudan,Jonglei,Kiir Primary Health Care Unit,Primary Health Care Unit,MoH,7.2605,31.3588,GPS
South Sudan,Jonglei,Koatnyakoang Primary Health Care Unit,Primary Health Care Unit,MoH,9.4419,31.0565,GPS
South Sudan,Jonglei,Kolapach Buom Primary Health Care Unit,Primary Health Care Unit,MoH,9.3168,31.0728,GPS
South Sudan,Jonglei,Kol-Merek Primary Health Care Unit,Primary Health Care Unit,MoH,6.6193,31.5143,GPS
South Sudan,Jonglei,Kolnyang Primary Health Care Centre,Primary Health Care Centre,MoH,6.1371,31.7319,GPS
South Sudan,Jonglei,Konbeek Primary Health Care Unit,Primary Health Care Unit,MoH,6.2695,31.6905,GPS
South Sudan,Jonglei,Kongor Primary Health Care Unit,Primary Health Care Unit,MoH,7.1562,31.3553,GPS
South Sudan,Jonglei,Kony Primary Health Care Unit,Primary Health Care Unit,MoH,7.7003,33.0319,GPS
South Sudan,Jonglei,Kuachdeng Primary Health Care Unit,Primary Health Care Unit,MoH,7.9789,31.4409,GPS
South Sudan,Jonglei,Kuei (Bor) Primary Health Care Unit,Primary Health Care Unit,MoH,6.7287,31.4298,GPS
South Sudan,Jonglei,Kuemduok Primary Health Care Unit,Primary Health Care Unit,MoH,9.21,30.9439,GPS
South Sudan,Jonglei,Kuernyang Primary Health Care Centre,Primary Health Care Centre,MoH,9.3228,30.8869,Geonames
South Sudan,Jonglei,Labarab Primary Health Care Unit,Primary Health Care Unit,MoH,6.6611,33.9697,GPS
South Sudan,Jonglei,Langbaar Primary Health Care Unit,Primary Health Care Unit,MoH,6.2344,31.5721,GPS
South Sudan,Jonglei,Lankien Primary Health Care Centre,Primary Health Care Centre,MoH,8.5262,32.0614,GPS
South Sudan,Jonglei,Lual-Ajokbil Primary Health Care Unit,Primary Health Care Unit,MoH,7.058,31.3904,GPS
South Sudan,Jonglei,Lualdit Primary Health Care Unit,Primary Health Care Unit,MoH,6.2364,31.6104,GPS
South Sudan,Jonglei,Maar Pifca Primary Health Care Unit,Primary Health Care Unit,MoH,6.9022,31.3715,GPS
South Sudan,Jonglei,Mabior Primary Health Care Unit,Primary Health Care Unit,MoH,7.292,31.3886,GPS
South Sudan,Jonglei,Majok Primary Health Care Unit,Primary Health Care Unit,MoH,8.4757,32.0586,GPS
South Sudan,Jonglei,Makolcuei Primary Health Care Unit,Primary Health Care Unit,MoH,6.3786,31.6495,GPS
South Sudan,Jonglei,Makuac Primary Health Care Centre,Primary Health Care Centre,MoH,6.2616,31.7308,Geonames
South Sudan,Jonglei,Malakal Primary Health Care Unit,Primary Health Care Unit,MoH,6.1758,34.4448,Geonames
South Sudan,Jonglei,Malek (Kolnyang) Primary Health Care Unit,Primary Health Care Unit,MoH,6.069,31.6123,GPS
South Sudan,Jonglei,Malek Primary Health Care Unit,Primary Health Care Unit,MoH,8.3928,30.9269,GPS
South Sudan,Jonglei,Malual Agor Baar Primary Health Care Centre,Primary Health Care Centre,MoH,6.1254,31.5808,Geonames
South Sudan,Jonglei,Malual Chat Primary Health Care Unit,Primary Health Care Unit,MoH,6.1451,31.5759,GPS
South Sudan,Jonglei,Mandeng _Fangak Primary Health Care Unit,Primary Health Care Unit,MoH,9.389,30.8344,GPS
South Sudan,Jonglei,Manyiel Primary Health Care Unit,Primary Health Care Unit,MoH,5.9751,31.6522,GPS
South Sudan,Jonglei,Mareng (Bor) Primary Health Care Unit,Primary Health Care Unit,MoH,6.2028,31.7138,GPS
South Sudan,Jonglei,Mareng (Duk) Primary Health Care Centre,Primary Health Care Centre,MoH,9.2533,31.742,Geonames
South Sudan,Jonglei,Mareng (Pigi) Primary Health Care Unit,Primary Health Care Unit,MoH,7.6057,31.4512,GPS
South Sudan,Jonglei,Marial Primary Health Care Unit,Primary Health Care Unit,MoH,6.8795,31.3788,GPS
South Sudan,Jonglei,Maror Primary Health Care Unit,Primary Health Care Unit,MoH,6.2213,31.563,GPS
South Sudan,Jonglei,Mathiang (Baidit) Primary Health Care Unit,Primary Health Care Unit,MoH,6.5016,31.5597,GPS
South Sudan,Jonglei,Meer Primary Health Care Unit,Primary Health Care Unit,MoH,7.7325,33.0222,GPS
South Sudan,Jonglei,Menime Primary Health Care Centre,Primary Health Care Centre,MoH,8.6106,30.7195,GPS
South Sudan,Jonglei,Mian Primary Health Care Unit,Primary Health Care Unit,MoH,6.2437,34.6872,GPS
South Sudan,Jonglei,Modit Primary Health Care Unit,Primary Health Care Unit,MoH,7.9996,31.8773,GPS
South Sudan,Jonglei,Mogok Primary Health Care Unit,Primary Health Care Unit,MoH,8.4024,31.3365,Geonames
South Sudan,Jonglei,Motot Primary Health Care Unit,Primary Health Care Unit,MoH,8.1632,32.0485,GPS
South Sudan,Jonglei,Msf-H Primary Health Care Unit,Primary Health Care Unit,MoH,7.9079,31.8911,GPS
South Sudan,Jonglei,Nyadiu Primary Health Care Centre,Primary Health Care Centre,MoH,8.7997,30.6691,Geonames
South Sudan,Jonglei,Nyalo Ngoro Primary Health Care Centre,Primary Health Care Centre,MoH,6.4567,34.4387,GPS
South Sudan,Jonglei,Nyat Primary Health Care Unit,Primary Health Care Unit,MoH,6.2726,34.391,GPS
South Sudan,Jonglei,Nyawit Outreach Primary Health Care Unit,Primary Health Care Unit,MoH,7.7151,30.6393,GPS
South Sudan,Jonglei,Nyin Majok Primary Health Care Unit,Primary Health Care Unit,MoH,5.8772,31.7478,GPS
South Sudan,Jonglei,Nyium Primary Health Care Unit,Primary Health Care Unit,MoH,7.0356,34.0036,GPS
South Sudan,Jonglei,Oang Primary Health Care Centre,Primary Health Care Centre,MoH,6.168,34.4131,GPS
South Sudan,Jonglei,Obudi Primary Health Care Unit,Primary Health Care Unit,MoH,7.0801,34.0167,GPS
South Sudan,Jonglei,Ojansbai Primary Health Care Unit,Primary Health Care Unit,MoH,7.1546,34.1346,GPS
South Sudan,Jonglei,Okadi Primary Health Care Unit,Primary Health Care Unit,MoH,6.0975,34.0284,GPS
South Sudan,Jonglei,Old Akobo Primary Health Care Unit,Primary Health Care Unit,MoH,7.7912,33.0438,GPS
South Sudan,Jonglei,Old Fangak Hosp Primary Health Care Centre,Primary Health Care Centre,MoH,9.0667,30.8801,Geonames
South Sudan,Jonglei,Ottalo Primary Health Care Unit,Primary Health Care Unit,MoH,7.0151,33.0856,GPS
South Sudan,Jonglei,Pagaak Primary Health Care Unit,Primary Health Care Unit,MoH,7.9287,31.497,GPS
South Sudan,Jonglei,Pageleng Primary Health Care Unit,Primary Health Care Unit,MoH,7.687,31.6881,GPS
South Sudan,Jonglei,Pager Primary Health Care Unit,Primary Health Care Unit,MoH,7.1954,31.3852,GPS
South Sudan,Jonglei,Pagil Primary Health Care Unit,Primary Health Care Unit,MoH,8.7109,31.2693,GPS
South Sudan,Jonglei,Pajiek Primary Health Care Unit,Primary Health Care Unit,MoH,8.0463,31.3014,GPS
South Sudan,Jonglei,Pajut Kuirgai Primary Health Care Unit,Primary Health Care Unit,MoH,7.7474,31.688,GPS
South Sudan,Jonglei,Pakam Primary Health Care Unit,Primary Health Care Unit,MoH,7.7393,31.3995,GPS
South Sudan,Jonglei,Palabaac Primary Health Care Unit,Primary Health Care Unit,MoH,6.315,31.616,GPS
South Sudan,Jonglei,Paliau Primary Health Care Centre,Primary Health Care Centre,MoH,6.9601,31.3784,GPS
South Sudan,Jonglei,Pamai Primary Health Care Unit,Primary Health Care Unit,MoH,7.7926,31.8792,GPS
South Sudan,Jonglei,Pangborong Primary Health Care Unit,Primary Health Care Unit,MoH,9.1306,31.4021,GPS
South Sudan,Jonglei,Pan-Lueth Primary Health Care Unit,Primary Health Care Unit,MoH,6.3639,31.6034,GPS
South Sudan,Jonglei,Pan-Pandiar Primary Health Care Unit,Primary Health Care Unit,MoH,6.0295,31.6259,GPS
South Sudan,Jonglei,Pan-Wel Primary Health Care Unit,Primary Health Care Unit,MoH,5.9312,31.6991,GPS
South Sudan,Jonglei,Panyagor Primary Health Care Centre,Primary Health Care Centre,MoH,7.2058,31.3988,Geonames
South Sudan,Jonglei,Panyang Outreach Primary Health Care Unit,Primary Health Care Unit,MoH,8.4363,31.3441,GPS
South Sudan,Jonglei,Pariak Primary Health Care Centre,Primary Health Care Centre,MoH,5.971,31.6607,GPS
South Sudan,Jonglei,Pathai Primary Health Care Unit,Primary Health Care Unit,MoH,8.0711,31.8353,GPS
South Sudan,Jonglei,Patiou Primary Health Care Unit,Primary Health Care Unit,MoH,6.7758,31.4085,GPS
South Sudan,Jonglei,Patuenoi Primary Health Care Unit,Primary Health Care Unit,MoH,7.516,31.4812,GPS
South Sudan,Jonglei,Payai Primary Health Care Unit,Primary Health Care Unit,MoH,7.9875,31.9659,GPS
South Sudan,Jonglei,Payom Primary Health Care Unit,Primary Health Care Unit,MoH,6.8532,31.3392,Geonames
South Sudan,Jonglei,Pieri Primary Health Care Centre,Primary Health Care Centre,MoH,8.041,32.0316,Geonames
South Sudan,Jonglei,Pochalla Primary Health Care Centre,Primary Health Care Centre,MoH,7.1776,34.0873,GPS
South Sudan,Jonglei,Poktap Primary Health Care Centre,Primary Health Care Centre,MoH,7.4546,31.4091,GPS
South Sudan,Jonglei,Pul Chuol Primary Health Care Centre,Primary Health Care Centre,MoH,8.1105,31.9627,GPS
South Sudan,Jonglei,Pultruk Primary Health Care Centre,Primary Health Care Centre,MoH,8.5948,31.9484,Geonames
South Sudan,Jonglei,Raad Primary Health Care Unit,Primary Health Care Unit,MoH,6.5946,34.7579,GPS
South Sudan,Jonglei,Tangnyang Primary Health Care Unit,Primary Health Care Unit,MoH,8.1089,32.2909,GPS
South Sudan,Jonglei,Thkliel Primary Health Care Unit,Primary Health Care Unit,MoH,7.878,32.9983,GPS
South Sudan,Jonglei,Thokcok Primary Health Care Unit,Primary Health Care Unit,MoH,9.1639,30.7596,GPS
South Sudan,Jonglei,Thokwath Primary Health Care Unit,Primary Health Care Unit,MoH,7.9419,32.9966,GPS
South Sudan,Jonglei,Thotwat Primary Health Care Unit,Primary Health Care Unit,MoH,8.1127,31.4036,GPS
South Sudan,Jonglei,Toch Primary Health Care Unit,Primary Health Care Unit,MoH,8.9667,30.7077,GPS
South Sudan,Jonglei,Tong Primary Health Care Unit,Primary Health Care Unit,MoH,6.3995,31.5685,GPS
South Sudan,Jonglei,Upper Boma Primary Health Care Centre,Primary Health Care Centre,MoH,6.1769,34.443,GPS
South Sudan,Jonglei,Waat Primary Health Care Centre,Primary Health Care Centre,MoH,8.185,32.153,GPS
South Sudan,Jonglei,Walgak Primary Health Care Centre,Primary Health Care Centre,MoH,8.1608,32.2387,GPS
South Sudan,Jonglei,Wan Machar Primary Health Care Centre,Primary Health Care Centre,MoH,8.232,30.5943,GPS
South Sudan,Jonglei,Wang Lel Primary Health Care Unit,Primary Health Care Unit,MoH,9.1695,30.9044,GPS
South Sudan,Jonglei,Wangchoat Primary Health Care Unit,Primary Health Care Unit,MoH,9.0995,30.8241,GPS
South Sudan,Jonglei,Wangulei Primary Health Care Unit,Primary Health Care Unit,MoH,7.0848,31.3775,GPS
South Sudan,Jonglei,Wau Primary Health Care Unit,Primary Health Care Unit,MoH,8.2531,31.3728,GPS
South Sudan,Jonglei,Wernyol Primary Health Care Centre,Primary Health Care Centre,MoH,7.3285,31.4149,GPS
South Sudan,Jonglei,Wunangui Primary Health Care Unit,Primary Health Care Unit,MoH,9.2919,31.3695,GPS
South Sudan,Jonglei,Wunbin Primary Health Care Unit,Primary Health Care Unit,MoH,8.2806,31.3542,GPS
South Sudan,Jonglei,Yian Primary Health Care Unit,Primary Health Care Unit,MoH,8.1018,31.1989,GPS
South Sudan,Jonglei,Yidit Primary Health Care Unit,Primary Health Care Unit,MoH,8.2176,32.2664,GPS
South Sudan,Jonglei,Yomcllr Primary Health Care Unit,Primary Health Care Unit,MoH,6.5405,31.5326,GPS
South Sudan,Jonglei,Yuai Primary Health Care Centre,Primary Health Care Centre,MoH,7.9051,31.8911,GPS
South Sudan,Lakes,Abeer Primary Health Care Unit,Primary Health Care Unit,MoH,6.8724,29.5752,GPS
South Sudan,Lakes,Abiei Ajok Primary Health Care Unit,Primary Health Care Unit,MoH,6.7399,29.6635,GPS
South Sudan,Lakes,Abiriu Primary Health Care Centre,Primary Health Care Centre,MoH,6.9393,29.4239,Geonames
South Sudan,Lakes,Abuyung Primary Health Care Unit,Primary Health Care Unit,MoH,6.3546,31.1279,GPS
South Sudan,Lakes,Acigor Primary Health Care Unit,Primary Health Care Unit,MoH,6.7112,30.4965,GPS
South Sudan,Lakes,Adior Primary Health Care Centre,Primary Health Care Centre,MoH,6.7806,30.7216,Geonames
South Sudan,Lakes,Adirdir Primary Health Care Unit,Primary Health Care Unit,MoH,6.6781,29.8275,GPS
South Sudan,Lakes,Adol Primary Health Care Centre,Primary Health Care Centre,MoH,6.6272,29.9197,Geonames
South Sudan,Lakes,Agony Primary Health Care Unit,Primary Health Care Unit,MoH,6.4366,30.0549,GPS
South Sudan,Lakes,Akut Primary Health Care Centre,Primary Health Care Centre,MoH,6.5536,30.038,Geonames
South Sudan,Lakes,Aluak Luak Primary Health Care Centre,Primary Health Care Centre,MoH,6.4682,30.1051,GPS
South Sudan,Lakes,Amer Primary Health Care Unit,Primary Health Care Unit,MoH,6.6316,29.7699,GPS
South Sudan,Lakes,Amethduol Primary Health Care Unit,Primary Health Care Unit,MoH,6.8922,29.5219,GPS
South Sudan,Lakes,Amethic Primary Health Care Unit,Primary Health Care Unit,MoH,6.66,30.4851,GPS
South Sudan,Lakes,Amok Primary Health Care Unit,Primary Health Care Unit,MoH,7.54,29.64,Geonames
South Sudan,Lakes,Angongrial Primary Health Care Centre,Primary Health Care Centre,MoH,6.8523,29.2255,GPS
South Sudan,Lakes,Anuol Primary Health Care Centre,Primary Health Care Centre,MoH,6.2581,30.3827,GPS
South Sudan,Lakes,Aruau Primary Health Care Unit,Primary Health Care Unit,MoH,6.6558,30.6286,GPS
South Sudan,Lakes,Aruomnyiol Primary Health Care Unit,Primary Health Care Unit,MoH,6.6105,30.5134,GPS
South Sudan,Lakes,Atiaba Primary Health Care Unit,Primary Health Care Unit,MoH,6.5739,29.9627,GPS
South Sudan,Lakes,Atiriu Primary Health Care Unit,Primary Health Care Unit,MoH,6.457,30.0193,GPS
South Sudan,Lakes,Awac Primary Health Care Unit,Primary Health Care Unit,MoH,6.5205,29.8087,GPS
South Sudan,Lakes,Awerial Primary Health Care Unit,Primary Health Care Unit,MoH,6.1267,31.1724,Geonames
South Sudan,Lakes,Ayei Primary Health Care Unit,Primary Health Care Unit,MoH,6.8818,29.6264,GPS
South Sudan,Lakes,Barhget Primary Health Care Unit,Primary Health Care Unit,MoH,7.019,29.155,GPS
South Sudan,Lakes,Bellwau Primary Health Care Unit,Primary Health Care Unit,MoH,6.742,29.5032,GPS
South Sudan,Lakes,Betoi Primary Health Care Unit,Primary Health Care Unit,MoH,6.6378,30.6885,GPS
South Sudan,Lakes,Bhar Gel Primary Health Care Unit,Primary Health Care Unit,MoH,6.7208,29.155,GPS
South Sudan,Lakes,Biling Primary Health Care Unit,Primary Health Care Unit,MoH,6.7419,30.6578,GPS
South Sudan,Lakes,Billing County Hospital,County Hospital,MoH,6.3949,29.7932,GPS
South Sudan,Lakes,Boraliop (Cbhc) Primary Health Care Centre,Primary Health Care Centre,MoH,6.5955,29.8798,GPS
South Sudan,Lakes,Bunagok Primary Health Care Centre,Primary Health Care Centre,MoH,6.2135,30.9954,GPS
South Sudan,Lakes,Chuei-Cok Primary Health Care Unit,Primary Health Care Unit,MoH,6.8852,29.5434,GPS
South Sudan,Lakes,Citcok Primary Health Care Unit,Primary Health Care Unit,MoH,7.1949,29.222,GPS
South Sudan,Lakes,Colocok Primary Health Care Centre,Primary Health Care Centre,MoH,6.7605,29.5421,Geonames
South Sudan,Lakes,Cuei Chok Primary Health Care Unit,Primary Health Care Unit,MoH,6.7255,29.7455,GPS
South Sudan,Lakes,Cueibet County Hospital,County Hospital,MoH,7.0131,29.2418,GPS
South Sudan,Lakes,Cuelbalac Primary Health Care Unit,Primary Health Care Unit,MoH,6.4538,29.7626,GPS
South Sudan,Lakes,Deng Nhial Primary Health Care Unit,Primary Health Care Unit,MoH,6.824,29.6776,GPS
South Sudan,Lakes,Dhiakuei Primary Health Care Unit,Primary Health Care Unit,MoH,6.5741,29.8274,GPS
South Sudan,Lakes,Dotecku Primary Health Care Unit,Primary Health Care Unit,MoH,6.1346,29.4789,GPS
South Sudan,Lakes,Duony Primary Health Care Unit,Primary Health Care Unit,MoH,6.9682,29.3717,GPS
South Sudan,Lakes,Geng Geng Primary Health Care Unit,Primary Health Care Unit,MoH,6.4775,30.5939,GPS
South Sudan,Lakes,Guba (Lila) Primary Health Care Unit,Primary Health Care Unit,MoH,6.4671,29.55,GPS
South Sudan,Lakes,Gulmer Primary Health Care Unit,Primary Health Care Unit,MoH,6.6467,29.5371,GPS
South Sudan,Lakes,Health Link Site 2 1 Primary Health Care Unit,Primary Health Care Unit,MoH,6.1267,31.1724,Geonames
South Sudan,Lakes,Health Link site 2 2 Primary Health Care Unit,Primary Health Care Unit,MoH,6.2133,31.0025,Geonames
South Sudan,Lakes,Health Link Site 3 Primary Health Care Unit,Primary Health Care Unit,MoH,6.211,30.9961,Geonames
South Sudan,Lakes,IMC Site 1 1 Primary Health Care Unit,Primary Health Care Unit,MoH,6.0516,31.2869,Geonames
South Sudan,Lakes,IMC Site 1 2 Primary Health Care Unit,Primary Health Care Unit,MoH,6.2137,31.0147,Geonames
South Sudan,Lakes,IMC Site 2 Awerial Primary Health Care Unit,Primary Health Care Unit,MoH,6.05,31.5152,Geonames
South Sudan,Lakes,IMC Site 2 Paluk Primary Health Care Unit,Primary Health Care Unit,MoH,6.194,31.4716,Geonames
South Sudan,Lakes,Jarweng Primary Health Care Unit,Primary Health Care Unit,MoH,6.1704,31.5601,GPS
South Sudan,Lakes,Juit-Juit Primary Health Care Unit,Primary Health Care Unit,MoH,6.9075,29.5862,GPS
South Sudan,Lakes,Kalthok Primary Health Care Unit,Primary Health Care Unit,MoH,5.8816,31.5721,Geonames
South Sudan,Lakes,Kap Primary Health Care Unit,Primary Health Care Unit,MoH,6.7159,30.4464,GPS
South Sudan,Lakes,Kawic Primary Health Care Unit,Primary Health Care Unit,MoH,6.6065,30.4296,GPS
South Sudan,Lakes,Kolcum Primary Health Care Unit,Primary Health Care Unit,MoH,6.4743,29.8095,GPS
South Sudan,Lakes,Kubur William Primary Health Care Unit,Primary Health Care Unit,MoH,6.9107,29.4757,GPS
South Sudan,Lakes,Kuel Kuech Primary Health Care Centre,Primary Health Care Centre,MoH,6.5735,29.6385,GPS
South Sudan,Lakes,Laam Primary Health Care Centre,Primary Health Care Centre,MoH,6.3298,29.9146,GPS
South Sudan,Lakes,Lang Matol Primary Health Care Unit,Primary Health Care Unit,MoH,6.6411,30.9708,GPS
South Sudan,Lakes,Langdit Primary Health Care Unit,Primary Health Care Unit,MoH,7.0617,29.0907,GPS
South Sudan,Lakes,Lekakedu Primary Health Care Unit,Primary Health Care Unit,MoH,6.6772,30.5864,GPS
